"","Slope","y","run"
"1",0,0.0301843562521295,1
"2",0.00865265576767677,0.0301843562521295,1
"3",0.0173053115353535,0.0301843562521295,1
"4",0.0259579673030303,0.0294509710073806,1
"5",0.0346106230707071,0.0294509710073806,1
"6",0.0432632788383838,0.0282907874829079,1
"7",0.0519159346060606,0.0208003000912514,1
"8",0.0605685903737374,0.0208003000912514,1
"9",0.0692212461414141,0.0208003000912514,1
"10",0.0778739019090909,0.0190637772027636,1
"11",0.0865265576767677,0.0190637772027636,1
"12",0.0951792134444445,0.0187093565848387,1
"13",0.103831869212121,0.0187093565848387,1
"14",0.112484524979798,0.0187093565848387,1
"15",0.121137180747475,0.0191191360596656,1
"16",0.129789836515152,0.0204621415318091,1
"17",0.138442492282828,0.0204621415318091,1
"18",0.147095148050505,0.0204621415318091,1
"19",0.155747803818182,0.0212526494968377,1
"20",0.164400459585859,0.0212526494968377,1
"21",0.173053115353535,0.0212526494968377,1
"22",0.181705771121212,0.0212526494968377,1
"23",0.190358426888889,0.0212526494968377,1
"24",0.199011082656566,0.0212526494968377,1
"25",0.207663738424242,0.0212526494968377,1
"26",0.216316394191919,0.0212526494968377,1
"27",0.224969049959596,0.0215989929362844,1
"28",0.233621705727273,0.0215989929362844,1
"29",0.24227436149495,0.021803797488535,1
"30",0.250927017262626,0.0224120624148808,1
"31",0.259579673030303,0.0224120624148808,1
"32",0.26823232879798,0.0224120624148808,1
"33",0.276884984565657,0.0224120624148808,1
"34",0.285537640333333,0.0224120624148808,1
"35",0.29419029610101,0.0224120624148808,1
"36",0.302842951868687,0.0224120624148808,1
"37",0.311495607636364,0.0224120624148808,1
"38",0.32014826340404,0.0224120624148808,1
"39",0.328800919171717,0.0224120624148808,1
"40",0.337453574939394,0.0224120624148808,1
"41",0.346106230707071,0.0224120624148808,1
"42",0.354758886474748,0.0224120624148808,1
"43",0.363411542242424,0.0224120624148808,1
"44",0.372064198010101,0.0224120624148808,1
"45",0.380716853777778,0.0224120624148808,1
