"","ForestManagementIntensity","y","run"
"1",1,0.0215787810725766,1
"2",1.05050505050505,0.0215787810725766,1
"3",1.1010101010101,0.0215787810725766,1
"4",1.15151515151515,0.0215787810725766,1
"5",1.2020202020202,0.0215787810725766,1
"6",1.25252525252525,0.0215787810725766,1
"7",1.3030303030303,0.0215787810725766,1
"8",1.35353535353535,0.0215787810725766,1
"9",1.4040404040404,0.0215787810725766,1
"10",1.45454545454545,0.0215787810725766,1
"11",1.50505050505051,0.0215787810725766,1
"12",1.55555555555556,0.0215787810725766,1
"13",1.60606060606061,0.0215787810725766,1
"14",1.65656565656566,0.0215787810725766,1
"15",1.70707070707071,0.0215787810725766,1
"16",1.75757575757576,0.0215787810725766,1
"17",1.80808080808081,0.0215787810725766,1
"18",1.85858585858586,0.0215787810725766,1
"19",1.90909090909091,0.0215787810725766,1
"20",1.95959595959596,0.0215787810725766,1
"21",2.01010101010101,0.0215787810725766,1
"22",2.06060606060606,0.0215787810725766,1
"23",2.11111111111111,0.0215787810725766,1
"24",2.16161616161616,0.0215787810725766,1
"25",2.21212121212121,0.0215787810725766,1
"26",2.26262626262626,0.0215787810725766,1
"27",2.31313131313131,0.0215787810725766,1
"28",2.36363636363636,0.0215787810725766,1
"29",2.41414141414141,0.0215787810725766,1
"30",2.46464646464646,0.0215787810725766,1
"31",2.51515151515152,0.0215787810725766,1
"32",2.56565656565657,0.0215787810725766,1
"33",2.61616161616162,0.0215787810725766,1
"34",2.66666666666667,0.0215787810725766,1
"35",2.71717171717172,0.0215787810725766,1
"36",2.76767676767677,0.0215787810725766,1
"37",2.81818181818182,0.0215787810725766,1
"38",2.86868686868687,0.0215787810725766,1
"39",2.91919191919192,0.0218851763855345,1
"40",2.96969696969697,0.0223860204072461,1
"41",3.02020202020202,0.0244642354151539,1
"42",3.07070707070707,0.026119978358236,1
"43",3.12121212121212,0.0288864966860583,1
"44",3.17171717171717,0.029149203386829,1
"45",3.22222222222222,0.0326669589769394,1
"46",3.27272727272727,0.0333006288825712,1
"47",3.32323232323232,0.0334588830030321,1
"48",3.37373737373737,0.0336550286602905,1
"49",3.42424242424242,0.0341736720934617,1
"50",3.47474747474747,0.0341736720934617,1
"51",3.52525252525253,0.034261597521627,1
"52",3.57575757575758,0.034261597521627,1
"53",3.62626262626263,0.034261597521627,1
"54",3.67676767676768,0.0344176082654482,1
"55",3.72727272727273,0.0346748069812329,1
"56",3.77777777777778,0.0352403033439173,1
"57",3.82828282828283,0.0352403033439173,1
"58",3.87878787878788,0.0355288564612204,1
"59",3.92929292929293,0.0355288564612204,1
"60",3.97979797979798,0.0355288564612204,1
"61",4.03030303030303,0.0338305396380791,1
"62",4.08080808080808,0.0292626960129551,1
"63",4.13131313131313,0.0165674260799891,1
"64",4.18181818181818,0.0161798272677858,1
"65",4.23232323232323,0.0161798272677858,1
"66",4.28282828282828,0.015743324255498,1
"67",4.33333333333333,0.015743324255498,1
"68",4.38383838383838,0.015743324255498,1
"69",4.43434343434343,0.015743324255498,1
"70",4.48484848484848,0.0152559960749134,1
"71",4.53535353535354,0.0150067808094326,1
"72",4.58585858585859,0.0107177958562657,1
"73",4.63636363636364,0.00575558479236064,1
"74",4.68686868686869,0.00521195100933878,1
"75",4.73737373737374,0.0046348571803557,1
"76",4.78787878787879,0.00439614204504909,1
"77",4.83838383838384,0.00439614204504909,1
"78",4.88888888888889,0.00439614204504909,1
"79",4.93939393939394,0.00176206243160603,1
"80",4.98989898989899,0.00377762035461601,1
"81",5.04040404040404,0.00484622239138625,1
"82",5.09090909090909,0.00700734419953299,1
"83",5.14141414141414,0.010992254873881,1
"84",5.19191919191919,0.0121650650141033,1
"85",5.24242424242424,0.0256148524415683,1
"86",5.29292929292929,0.0356625508417977,1
"87",5.34343434343434,0.0356625508417977,1
"88",5.39393939393939,0.0356625508417977,1
"89",5.44444444444444,0.0356625508417977,1
"90",5.49494949494949,0.0356625508417977,1
"91",5.54545454545454,0.0356625508417977,1
"92",5.5959595959596,0.0356625508417977,1
"93",5.64646464646465,0.0356625508417977,1
"94",5.6969696969697,0.035549442689118,1
"95",5.74747474747475,0.035549442689118,1
"96",5.7979797979798,0.0333964060506943,1
"97",5.84848484848485,0.0252571524994714,1
"98",5.8989898989899,0.0064573494924488,1
"99",5.94949494949495,0.0064573494924488,1
"100",6,0.0064573494924488,1
"101",1,0.021153076613884,2
"102",1.05050505050505,0.021153076613884,2
"103",1.1010101010101,0.021153076613884,2
"104",1.15151515151515,0.021153076613884,2
"105",1.2020202020202,0.021153076613884,2
"106",1.25252525252525,0.021153076613884,2
"107",1.3030303030303,0.021153076613884,2
"108",1.35353535353535,0.021153076613884,2
"109",1.4040404040404,0.021153076613884,2
"110",1.45454545454545,0.021153076613884,2
"111",1.50505050505051,0.021153076613884,2
"112",1.55555555555556,0.021153076613884,2
"113",1.60606060606061,0.021153076613884,2
"114",1.65656565656566,0.021153076613884,2
"115",1.70707070707071,0.021153076613884,2
"116",1.75757575757576,0.021153076613884,2
"117",1.80808080808081,0.021153076613884,2
"118",1.85858585858586,0.021153076613884,2
"119",1.90909090909091,0.021153076613884,2
"120",1.95959595959596,0.021153076613884,2
"121",2.01010101010101,0.021153076613884,2
"122",2.06060606060606,0.021153076613884,2
"123",2.11111111111111,0.021153076613884,2
"124",2.16161616161616,0.021153076613884,2
"125",2.21212121212121,0.021153076613884,2
"126",2.26262626262626,0.021153076613884,2
"127",2.31313131313131,0.021153076613884,2
"128",2.36363636363636,0.021153076613884,2
"129",2.41414141414141,0.021153076613884,2
"130",2.46464646464646,0.021153076613884,2
"131",2.51515151515152,0.021153076613884,2
"132",2.56565656565657,0.021153076613884,2
"133",2.61616161616162,0.021153076613884,2
"134",2.66666666666667,0.021153076613884,2
"135",2.71717171717172,0.021153076613884,2
"136",2.76767676767677,0.021153076613884,2
"137",2.81818181818182,0.021153076613884,2
"138",2.86868686868687,0.021153076613884,2
"139",2.91919191919192,0.0214474035856434,2
"140",2.96969696969697,0.0214474035856434,2
"141",3.02020202020202,0.0229488321703073,2
"142",3.07070707070707,0.0258345635331938,2
"143",3.12121212121212,0.0284329721519282,2
"144",3.17171717171717,0.0292614473504519,2
"145",3.22222222222222,0.0325910754925589,2
"146",3.27272727272727,0.0337382404029505,2
"147",3.32323232323232,0.0337382404029505,2
"148",3.37373737373737,0.0343905511163315,2
"149",3.42424242424242,0.0345266802887702,2
"150",3.47474747474747,0.0345266802887702,2
"151",3.52525252525253,0.0347672771030869,2
"152",3.57575757575758,0.0350760124338776,2
"153",3.62626262626263,0.0351588560671138,2
"154",3.67676767676768,0.0351588560671138,2
"155",3.72727272727273,0.0356983331408788,2
"156",3.77777777777778,0.0356983331408788,2
"157",3.82828282828283,0.0356983331408788,2
"158",3.87878787878788,0.0357977350791137,2
"159",3.92929292929293,0.0357977350791137,2
"160",3.97979797979798,0.0358654074740422,2
"161",4.03030303030303,0.0330645229469665,2
"162",4.08080808080808,0.028375481796842,2
"163",4.13131313131313,0.0169754416111013,2
"164",4.18181818181818,0.0172965038234631,2
"165",4.23232323232323,0.0172965038234631,2
"166",4.28282828282828,0.0167179548561814,2
"167",4.33333333333333,0.0167179548561814,2
"168",4.38383838383838,0.0167179548561814,2
"169",4.43434343434343,0.0167179548561814,2
"170",4.48484848484848,0.0164866443293289,2
"171",4.53535353535354,0.0161949221886629,2
"172",4.58585858585859,0.00837289341883652,2
"173",4.63636363636364,0.00610545384830454,2
"174",4.68686868686869,0.0058951382252133,2
"175",4.73737373737374,0.00553692947118014,2
"176",4.78787878787879,0.00553692947118014,2
"177",4.83838383838384,0.00527356871579021,2
"178",4.88888888888889,0.00527356871579021,2
"179",4.93939393939394,0.00391829958680062,2
"180",4.98989898989899,0.00391829958680062,2
"181",5.04040404040404,0.00498221337226472,2
"182",5.09090909090909,0.0126511470780549,2
"183",5.14141414141414,0.0154779020590724,2
"184",5.19191919191919,0.0160986476518193,2
"185",5.24242424242424,0.0198958297685784,2
"186",5.29292929292929,0.0323952816745608,2
"187",5.34343434343434,0.0342602846105283,2
"188",5.39393939393939,0.0352596652816512,2
"189",5.44444444444444,0.0352596652816512,2
"190",5.49494949494949,0.0352596652816512,2
"191",5.54545454545454,0.0352596652816512,2
"192",5.5959595959596,0.0352596652816512,2
"193",5.64646464646465,0.0352596652816512,2
"194",5.6969696969697,0.0338511078921043,2
"195",5.74747474747475,0.0338511078921043,2
"196",5.7979797979798,0.0338511078921043,2
"197",5.84848484848485,0.0290589078165102,2
"198",5.8989898989899,0.00606477152362568,2
"199",5.94949494949495,0.00606477152362568,2
